ds,yhat,yhat_lower,yhat_upper,y,cutoff
2010-09-10,2.6567767785733323,1.7336422952917931,3.577453773688119,2.0689579343187834,2010-03-15
2010-09-13,2.661676471284022,1.7239517574160017,3.586668373602848,2.082645398709821,2010-03-15
2010-09-14,2.6579830997804472,1.7008047534927975,3.5978681376109987,2.0864573737146137,2010-03-15
2010-09-15,2.652761216432065,1.7027559361798603,3.577765718736926,2.094482927705669,2010-03-15
2010-09-16,2.6519193390366675,1.6552068888373246,3.6023173323665145,2.1177106129043244,2010-03-15
2010-09-17,2.6536213191353255,1.68185491679442,3.664305954004703,2.1133622977876576,2010-03-15
2010-09-20,2.663125454261494,1.689696802788831,3.6452069299076966,2.14150618415923,2010-03-15
2010-09-21,2.656457307421018,1.6763692787830613,3.6419149290311337,2.143410765847997,2010-03-15
2010-09-22,2.6482238837581384,1.6519465985326853,3.641458511880463,2.1573386395114023,2010-03-15
2010-09-23,2.6465464912606156,1.6317716393966097,3.6511388103599045,2.1613960415888878,2010-03-15
2010-09-24,2.650099442489061,1.6290731221860282,3.6883921363572525,2.1730956393001146,2010-03-15
2010-09-27,2.668235638550884,1.6192484977799606,3.721396484219493,2.1691196379626123,2010-03-15
2010-09-28,2.660713207622722,1.6020582981245173,3.698827310689667,2.1542408334506074,2010-03-15
2010-09-29,2.647949260162772,1.6208697722307268,3.7127917409509985,2.1560173257388118,2010-03-15
2010-09-30,2.637800899215043,1.5786628589585798,3.682086780603277,2.1433404271155307,2010-03-15
2010-10-01,2.630487466352249,1.5467977740289023,3.7099174439209945,2.138996129616041,2010-03-15
2010-10-04,2.6404869738039323,1.533917886496462,3.731294607555241,2.1251673786117347,2010-03-15
2010-10-05,2.64396621996942,1.5462245517414304,3.73976128148398,2.1614657806817905,2010-03-15
2010-10-06,2.6428499145751805,1.5298161082237065,3.7649377463930724,2.1623309096990777,2010-03-15
2010-10-07,2.6394368906063788,1.5203014439410172,3.75910769223412,2.1624348153388064,2010-03-15
2010-10-08,2.6321695257897035,1.5068956585289586,3.7725059339637577,2.179064201270862,2010-03-15
2010-10-11,2.6407945573014944,1.4860745243669717,3.768875692197251,2.1834417293775936,2010-03-15
2010-10-12,2.652607113824631,1.494804908618259,3.8197805848617907,2.194150934582011,2010-03-15
2010-10-13,2.660588524071448,1.4954534071682235,3.8332549345202596,2.199495450557253,2010-03-15
2010-10-14,2.663689268071106,1.4925823987261773,3.8278433659916002,2.2067000733946562,2010-03-15
2010-10-15,2.6601225719523085,1.4472167824033342,3.843698639532624,2.246993448781246,2010-03-15
2010-10-18,2.6872960918646793,1.4660006898473021,3.870237658562126,2.2572980354625924,2010-03-15
2010-10-19,2.708247590624748,1.4713569714956714,3.930659736128358,2.2301722259307146,2010-03-15
2010-10-20,2.72265600519167,1.472405258539221,3.940695668416774,2.2335269948686007,2010-03-15
2010-10-21,2.7284670501420116,1.428346500015665,3.9962474447962366,2.2302698291964824,2010-03-15
2010-10-22,2.7253675392624426,1.4532944899664952,4.000219416950972,2.223623910666041,2010-03-15
2010-10-25,2.759265842640679,1.4051451322396262,4.041644727404659,2.2280697015479483,2010-03-15
2010-10-26,2.783291174757509,1.4426023429176316,4.076250850822501,2.225508169899722,2010-03-15
2010-10-27,2.798516387600473,1.4576334623518916,4.143544546184484,2.2247945796755824,2010-03-15
2010-10-28,2.8015719188522397,1.4160938034444404,4.150633917878127,2.2163448890773836,2010-03-15
2010-10-29,2.791017136108401,1.4184727318461958,4.127411083734255,2.2022904636290868,2010-03-15
2010-11-01,2.774896021566088,1.4080294953022299,4.107410780831881,2.2128663704229328,2010-03-15
2010-11-02,2.7822799289563154,1.3991267799689946,4.123751642118662,2.229752074554158,2010-03-15
2010-11-03,2.7877635291527434,1.37265221665147,4.1667903437054274,2.2408107939331923,2010-03-15
2010-11-04,2.788425565169155,1.3732236138868525,4.176791797249895,2.258146651430734,2010-03-15
2010-11-05,2.778775363019214,1.3322642995813934,4.150167435734195,2.254557963330951,2010-03-15
