horizon,mse,rmse,mae,mape,mdape,smape,coverage
280 days,0.3073328167049201,0.5543760607249559,0.27030551332514985,0.08536152047654219,0.030707830541332318,0.07810442731146904,0.9936453349282296
281 days,0.30519960051161216,0.55244873111594,0.26919349507724055,0.08506610338316474,0.030707830541332318,0.07769797356753694,0.9950994318181817
282 days,0.2967812391144353,0.54477632025854,0.2658242720319677,0.08396024425346703,0.030478710222281317,0.07685087941827634,0.9964488636363636
283 days,0.2945879116035706,0.5427595338670438,0.2652367459747688,0.0837647308781187,0.03064091184278779,0.07694872991107805,0.9971590909090909
284 days,0.30256094698857683,0.5500554035627473,0.26796941468240854,0.08462732389274569,0.030210867997653337,0.07762460297987085,0.9971590909090909
285 days,0.3055924931524215,0.5528042086963715,0.26862387812558786,0.08483422943762559,0.030301991761929294,0.07774426288116852,0.9978319377990431
286 days,0.3058344630929798,0.5530230222088225,0.2693976955481254,0.0851726168108111,0.030468387279584116,0.07806918810431342,0.9992523923444977
287 days,0.3059724000678014,0.5531477199336552,0.27069528901527407,0.08563363380834231,0.030468387279584116,0.07852271786979383,1.0
288 days,0.30390883555135234,0.5512792718317571,0.2696909603623885,0.08534626516885296,0.030707830541332318,0.07812092439766098,1.0
289 days,0.29555766617337964,0.5436521554940986,0.2663557076657736,0.08421982595393963,0.030630588900090586,0.0772549850179432,1.0
290 days,0.2933429192950384,0.5416114098641557,0.2658242135475572,0.08402969025801621,0.030707830541332318,0.07736276650080995,1.0
291 days,0.30117746729936495,0.5487963805450661,0.26842992688433037,0.08486820824716403,0.030630588900090586,0.07801262957637883,1.0
292 days,0.30401299331056975,0.5513737328804934,0.2690498024978351,0.085066584150887,0.030707830541332318,0.07812765264719794,1.0
293 days,0.3039708030635753,0.551335472342906,0.2697518464036881,0.0853753234987936,0.030630588900090586,0.07843695208568667,1.0
294 days,0.30392552750102414,0.5512944109103811,0.27089130373013987,0.08579449863884071,0.030630588900090586,0.07885277004238533,1.0
295 days,0.30187355680278655,0.549430211039388,0.26977319106638803,0.08550293934922788,0.030741964289697936,0.07843050822025582,1.0
296 days,0.29408055637228964,0.5422919475451297,0.2666336625907615,0.08448577290025122,0.030630588900090586,0.0776377662474131,1.0
297 days,0.2921178255215477,0.5404792554035239,0.26617299888268964,0.08435916224549952,0.03019489951833041,0.07779286810395412,1.0
298 days,0.29959163490821594,0.5473496459377826,0.2690040910983225,0.08527994313696337,0.030296550895875112,0.0785340234930582,1.0
299 days,0.3026475345165765,0.5501341059383398,0.2702266672591197,0.08566914740802084,0.030296550895875112,0.07882503507767942,1.0
300 days,0.3032493033683608,0.5506807635721088,0.27147775861852774,0.08614559875363227,0.03079091038513424,0.07927736549466075,1.0
301 days,0.30388562481043424,0.5512582197214244,0.272821782827371,0.08665674240031322,0.030707830541332318,0.0797452477764304,1.0
