horizon,mse,rmse,mae,mape,mdape,smape,coverage
52 days,36.90666327842511,6.0750854544133865,4.8565027680200705,0.07056277476406582,0.06672045630196202,0.07002680400065904,0.2202452153110048
53 days,37.061865873043224,6.087845749774154,4.877764655892874,0.0710436947810282,0.06746442383471764,0.07051365408780434,0.22450657894736842
54 days,37.551590879753505,6.127935286844461,4.9148326937441436,0.0716011757201622,0.06914316645237181,0.071112072875715,0.22951555023923442
55 days,37.87280775857323,6.1540887025272255,4.945439710611496,0.07231896718237539,0.07026915264549989,0.0718224332806915,0.2323564593301435
56 days,38.10625796951055,6.1730266457800544,4.981889985366813,0.07311930211326588,0.07090843817471079,0.07258253235840106,0.23430023923444976
57 days,38.392784809665564,6.196191153415586,5.006660716285612,0.07374804876722892,0.07075519386313886,0.07310876081413185,0.23913352272727273
58 days,38.67850037389414,6.2192041592067175,5.02684847162405,0.07423367064987058,0.071350695917957,0.0735326500377045,0.24147727272727273
59 days,38.72112970181334,6.222630448758253,5.03994743813564,0.07478214714089165,0.07143071857263217,0.07403153190508002,0.24364533492822965
60 days,38.93266397659852,6.239604472768969,5.061805237206191,0.07519640665517985,0.07275135403333083,0.07445068459192845,0.24790669856459327
61 days,39.89836775783385,6.3165154759435085,5.114685063731216,0.07585766315809307,0.07355317979114943,0.0751361768900919,0.2522428229665072
62 days,40.636804173404656,6.374700320282096,5.1735052410455244,0.07690287007092188,0.07481565192576686,0.07613151428819576,0.2522428229665072
63 days,41.26772726119041,6.423996206504983,5.223421971727614,0.07779862379670711,0.0750385015802833,0.07696059867981646,0.25127093301435405
64 days,41.40702017653261,6.434828682764803,5.2326769829639,0.07819898112652236,0.07481565192576686,0.07726414142279871,0.25475852272727273
