horizon,mse,rmse,mae,mape,mdape,smape,coverage
287 days,0.36479518954498186,0.6039827725564545,0.4690921889080755,0.22529155623158734,0.10315954102008162,0.21366116242263364,0.9481907894736842
288 days,0.36478063458025023,0.6039707232807318,0.4692797248042059,0.22546764747890313,0.10385082663844876,0.21403194796331995,0.9504261363636364
289 days,0.36204821443785157,0.6017044244792052,0.4681500479513296,0.22465832638233071,0.10385082663844876,0.21380661537415957,0.9509943181818182
290 days,0.36336807907702484,0.6028001983053961,0.46940682872844963,0.2252334757522637,0.10373154289078829,0.21502827844565794,0.9530502392344498
291 days,0.3670593312727888,0.6058542161880107,0.47145268274962865,0.22560352422316818,0.10385082663844876,0.2159563539636846,0.9552183014354068
292 days,0.368765548663526,0.6072606925065429,0.47205460045597697,0.22565353849097203,0.10373154289078829,0.21626880056097011,0.9559659090909091
293 days,0.37045042366749503,0.6086463863915526,0.47300275998180097,0.2267785850425356,0.10294212547466611,0.21625100683476492,0.9566387559808613
294 days,0.3723223389333849,0.6101822178115197,0.47491367901660336,0.22786482472960942,0.10343892546126357,0.21666367015980212,0.958133971291866
295 days,0.37316345088638464,0.6108710591330913,0.47558035836267953,0.22851110856931703,0.10397701296561385,0.21731474623579805,0.9589488636363637
296 days,0.3704012574956591,0.6086059952840254,0.4742831980452255,0.22785129819253044,0.1045141425650458,0.21713513175157798,0.9602272727272727
297 days,0.3716391003173623,0.6096220963165314,0.4754892170705759,0.22861364556955072,0.1045141425650458,0.21843368952098793,0.9629934210526315
298 days,0.3760153206408644,0.6132008811481474,0.47776069310845526,0.22925030119578904,0.10484913731508583,0.21950826885582553,0.9651614832535885
299 days,0.37872599503764026,0.6154071782467607,0.4786623111476873,0.22950495866883666,0.10484913731508583,0.21998120503485802,0.9651614832535885
300 days,0.38075314007834726,0.6170519751838959,0.4795397113903507,0.2307835422919193,0.10484913731508583,0.21999723348754688,0.9665819377990431
301 days,0.38286904894741947,0.6187641303012154,0.481409656400233,0.23211345391406513,0.10484913731508583,0.22047580440880593,0.9680771531100478
302 days,0.3835612288100748,0.6193232022216468,0.4818757462648915,0.23258255508487544,0.1045141425650458,0.22110908126862983,0.9703125
303 days,0.3803029344165863,0.6166870636040506,0.48022180624291716,0.23135636430260684,0.10507790793356048,0.22075335548960603,0.9730113636363636
304 days,0.38090305975393207,0.6171734438178073,0.48096570197524696,0.23140257895873306,0.10532390602369643,0.2218211304699824,0.9757775119617225
305 days,0.38508122086915225,0.6205491284895599,0.4827025567332019,0.23172023102988273,0.10496754865681754,0.22273190910428964,0.9779455741626795
306 days,0.38703800668650745,0.6221237872694689,0.4829992993085021,0.23163106173891707,0.1045141425650458,0.22298400639805757,0.979366028708134
307 days,0.38743039062199214,0.6224390657903729,0.4831851035172283,0.23211339807876002,0.1045141425650458,0.22258954103933054,0.9807864832535885
308 days,0.38713391052299106,0.6222008602718185,0.4838147936905436,0.2321464901169307,0.10608156911097993,0.22240599078291395,0.9822816985645932
309 days,0.38575109666657065,0.6210886383331856,0.483279881509857,0.23141844867494435,0.10617731564362161,0.22251387060567607,0.9845170454545454
310 days,0.3815312547447665,0.6176821632075565,0.481222176602571,0.2295039842574216,0.1062935359441429,0.22187763038087904,0.9865056818181818
311 days,0.38115291006724844,0.6173758256258893,0.481414795469991,0.2290091827323786,0.10608156911097993,0.22267744733480271,0.9885616028708134
312 days,0.3842742174437119,0.6198985541552036,0.48287435352012564,0.22904492667846654,0.10608156911097993,0.22347531735484386,0.9900568181818182
313 days,0.38531531531717833,0.6207377186196907,0.48303715501147815,0.2287464358117153,0.10617731564362161,0.22364290041953447,0.9907296650717704
314 days,0.3841467567096881,0.6197957378924835,0.4825372259546452,0.2287624565204717,0.10608156911097993,0.22288961345081118,0.9914772727272727
315 days,0.38219483918851177,0.6182190867229123,0.482254961562389,0.22822063312765623,0.1067152342311612,0.22226356287961055,0.9914772727272727
316 days,0.37931300377150284,0.6158839206956964,0.4809516854680174,0.2269615258621906,0.10704527939603439,0.22205801334769715,0.9922585227272727
317 days,0.37477542331981245,0.6121890421428764,0.47880175804719066,0.2248671308256844,0.10710118949645933,0.2213363961586901,0.9936079545454546
318 days,0.3739783661645046,0.6115377062491769,0.4788434869347207,0.22409699452031537,0.10759721041489959,0.22197697977973016,0.9943181818181818
319 days,0.37576878476028636,0.6129998244374025,0.4800188102526702,0.223879302534608,0.10749819972393976,0.2226073560280671,0.9943181818181818
320 days,0.37569004181305576,0.61293559352762,0.4800451765656767,0.22340508844675835,0.10788054859858101,0.2226712065186545,0.9943181818181818
321 days,0.372905244433452,0.6106596797181324,0.47891484193972983,0.22277063170439823,0.10759721041489959,0.2215115428415455,0.9943181818181818
322 days,0.3698567626407682,0.6081585012484559,0.47812330689626276,0.22188028334239807,0.10879129191590757,0.22064632317400112,0.9943181818181818
